ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,MeshHedonicIndex_missing,1.0,0.0
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_median_ppsqm_lag1,800000.0,26084.107652320647
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_median_ppsqm_lag4,753846.1538461539,-3955.465652686177
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_median_ppsqm_growth_qoq,-2.0102339181286566,-18440.4552443998
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_median_ppsqm_growth_yoy,3.9891395154552978,-5077.866076783157
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_median_ppsqm_ma4q,764729.5321637427,80741.87280013258
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_median_ppsqm_std4q,32299.768846575833,-3271.0467259980246
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_transaction_count,78.0,-70.4455830324637
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_avg_age,15.910714285714286,-34.64271349772371
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,mesh_avg_area,85.64102564102564,-556.0821695277076
43,RandomForest,MeshTokyo,val,783918.1286549708,782281.7597018866,1636.368953084224,2021-Q2,Suginami Ward,53394449,35.6994510567818,139.62471842765808,35.70452172826785,139.61994409561157,TimeTrend,63.0,210.19092608968649
